Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12541.3797,4.2930,4.1701,0.1229,0.4288,4.3349,1.1186,3.2163,0.0000,4.7637,9.1004,0.3412,12541.3797,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12545.6727,5.0307,4.8582,0.1725,0.4707,5.0182,1.2049,3.8133,0.0000,9.5711,4.1836,-4.8074,12545.6727,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12550.7034,4.4067,4.0827,0.3240,0.4582,4.3137,1.4551,2.8586,0.0000,8.7240,4.1457,0.8471,12550.7034,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12555.1101,4.0339,3.8963,0.1376,0.3652,4.1244,1.5937,2.5307,0.0000,8.4630,4.1746,0.2610,12555.1101,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12559.1440,4.4138,4.2767,0.1371,0.4557,4.5568,1.3314,3.2254,0.0000,8.6037,4.1620,-0.1407,12559.1440,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12563.5578,5.4360,5.2526,0.1834,0.5987,5.3815,1.2756,4.1059,0.0000,8.3519,4.1753,0.2518,12563.5578,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12568.9938,3.1809,3.0611,0.1198,0.5442,3.5239,1.5211,2.0028,0.0000,7.0912,4.1596,1.2607,12568.9938,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12572.1747,5.3960,5.2495,0.1465,0.8872,4.9754,1.3434,3.6320,0.0000,8.0699,8.3370,-0.9787,12572.1747,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12577.5707,7.6295,7.3377,0.2918,0.4666,7.7540,1.2710,6.4830,0.0000,11.0109,4.1637,-2.9410,12577.5707,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12585.2002,4.4999,4.3157,0.1842,0.5911,4.6361,1.5106,3.1255,0.0000,7.5451,8.3416,3.4658,12585.2002,NA,NA,NA
