Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1311.4388,4.3737,4.2347,0.1390,0.4412,4.7143,1.5409,3.1734,0.0000,5.1555,3.6925,-0.4938,1311.4388,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1315.8125,3.9728,3.8189,0.1539,0.7818,3.6925,1.5611,2.1314,0.0000,4.4743,4.2169,0.6812,1315.8125,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1319.7853,3.9345,3.7908,0.1437,0.5015,4.2169,1.4740,2.7429,0.0000,4.7184,4.7963,-0.2441,1319.7853,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1323.7198,5.1021,4.9815,0.1206,0.7839,4.7963,1.2544,3.5419,0.0000,5.5802,4.1034,-0.8618,1323.7198,NA,0.9450,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1328.8219,4.1315,3.9936,0.1379,0.4781,4.1034,1.2393,2.8641,0.0000,4.5815,4.9988,0.9987,1328.8219,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1332.9534,4.9853,4.8417,0.1436,0.4500,4.9988,1.2556,3.7432,0.0000,5.4488,4.8615,-0.8673,1332.9534,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1337.9387,4.8172,4.6643,0.1529,0.4635,4.8615,1.4076,3.4539,0.0000,5.3250,3.5544,0.1238,1337.9387,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1342.7559,3.6081,3.4506,0.1575,0.5078,3.5544,1.2635,2.2909,0.0000,4.0622,5.8493,1.2628,1342.7559,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1346.3640,4.8410,4.7236,0.1174,0.4541,5.8493,3.1795,2.6698,0.0000,6.3034,4.7931,-2.2412,1346.3640,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1351.2050,5.3025,5.1436,0.1589,1.4624,4.7931,1.9077,2.8854,0.0000,6.2555,3.9173,0.0479,1351.2050,NA,NA,NA
