Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23131.8399,3.0508,2.8947,0.1561,0.4338,3.6859,1.7324,1.9535,0.0000,4.1197,3.6754,0.1886,23131.8399,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23134.8907,3.9237,3.7673,0.1564,1.0689,3.6754,1.3568,2.3186,0.0000,4.7443,4.5772,-0.6246,23134.8907,NA,3.0061,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23138.8144,4.9824,4.8470,0.1354,0.8206,4.5772,0.9966,3.5806,0.0000,5.3978,4.0732,-0.6535,23138.8144,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23143.7968,3.9384,3.7928,0.1456,0.4154,4.0732,1.0753,2.9979,0.0000,4.4886,4.2453,0.9092,23143.7968,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23147.7352,3.8853,3.7762,0.1091,0.5502,4.2453,1.3422,2.9031,0.0000,4.7955,3.5694,-0.3069,23147.7352,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23151.6205,3.7814,3.6253,0.1561,0.9102,3.5694,1.3337,2.2357,0.0000,4.4796,4.3599,0.3159,23151.6205,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23155.4019,4.3264,4.1728,0.1536,0.6982,4.3599,1.2590,3.1009,0.0000,5.0581,2.8068,-0.5785,23155.4019,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23159.7283,3.0035,2.8956,0.1079,0.7317,2.8068,0.9273,1.8795,0.0000,3.5385,3.7329,1.5196,23159.7283,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23162.7318,3.7965,3.6617,0.1348,0.5350,3.7329,1.1751,2.5578,0.0000,4.2679,4.4205,-0.7294,23162.7318,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23166.5283,4.4100,4.2468,0.1632,0.4714,4.4205,1.3159,3.1046,0.0000,4.8919,3.6147,-0.6240,23166.5283,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23170.9383,3.6004,3.4687,0.1317,0.4819,3.6147,1.0726,2.5421,0.0000,4.0966,8.0499,0.7953,23170.9383,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23174.5387,3.9142,3.7443,0.1699,0.4962,3.9437,1.1947,2.7490,0.0000,8.5461,4.1369,-4.4495,23174.5387,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23178.4529,4.2740,4.1444,0.1296,0.5257,4.2046,1.1350,3.0696,0.0000,NA,NA,-0.2227,23178.4529,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23182.7269,3.8796,3.7311,0.1485,0.4563,3.9404,1.0666,2.8738,0.0000,4.3967,3.4730,NA,23182.7269,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23186.6065,3.3242,3.1769,0.1473,0.5171,3.4730,1.2120,2.2610,0.0000,3.9901,3.6180,0.4066,23186.6065,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23189.9307,3.7084,3.5796,0.1288,0.6659,3.6180,1.0161,2.6019,0.0000,4.2839,4.1883,-0.2938,23189.9307,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23193.6391,4.0493,3.8842,0.1651,0.5755,4.1883,1.2230,2.9653,0.0000,4.7638,3.7500,-0.4799,23193.6391,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23197.6884,3.6717,3.5240,0.1477,0.7145,3.7500,1.3653,2.3847,0.0000,4.4645,4.1997,0.2993,23197.6884,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23201.3601,4.3446,4.1991,0.1455,0.7928,4.1997,1.3404,2.8593,0.0000,4.9925,4.5273,-0.5280,23201.3601,NA,NA,NA
