Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22707.0678,2.9891,2.8658,0.1233,0.5567,2.9254,1.1800,1.7454,0.0000,3.4821,3.0812,0.0780,22707.0678,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22710.0569,3.0655,2.9438,0.1217,0.4930,3.0812,1.3049,1.7763,0.0000,3.5742,3.0476,-0.0921,22710.0569,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22713.1224,2.9162,2.7951,0.1211,0.5087,3.0476,1.2061,1.8415,0.0000,3.5563,3.9938,0.0179,22713.1224,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22716.0386,3.9689,3.8373,0.1316,0.6401,3.9938,1.4452,2.5486,0.0000,4.6339,6.2211,-1.0776,22716.0386,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22720.0075,2.2532,2.1621,0.0911,0.6650,2.1097,1.0567,1.0530,0.0000,6.8861,4.1318,-2.2522,22720.0075,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22722.2607,6.2299,6.1005,0.1294,0.5215,6.2245,1.2077,5.0168,0.0000,8.7647,4.1621,-1.8786,22722.2607,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22728.4906,4.0505,3.9394,0.1111,0.5161,4.1011,1.4037,2.6974,0.0000,6.6969,2.1492,2.0678,22728.4906,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22732.5411,4.0565,3.9182,0.1383,0.5667,4.2289,1.3625,2.8664,0.0000,4.7956,2.8095,1.9013,22732.5411,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22736.5976,2.9170,2.7878,0.1292,0.7391,2.8095,1.1986,1.6109,0.0000,3.5486,2.0441,1.2470,22736.5976,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22739.5146,2.1682,2.0525,0.1157,0.6316,2.0441,1.0482,0.9959,0.0000,2.6757,4.3087,0.8729,22739.5146,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22741.6828,4.3417,4.2039,0.1378,0.5075,4.3087,1.2908,3.0179,0.0000,4.8162,2.7066,-2.1405,22741.6828,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22746.0245,2.6767,2.5466,0.1301,0.4745,2.7066,1.0520,1.6546,0.0000,3.1811,3.1988,1.6351,22746.0245,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22748.7012,3.1957,3.0716,0.1241,0.5044,3.1988,1.1838,2.0150,0.0000,3.7032,2.7438,-0.5221,22748.7012,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22751.8969,2.6125,2.3765,0.2360,0.5075,2.7438,1.3902,1.3536,0.0000,3.2513,3.3260,0.4519,22751.8969,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22754.5094,3.0531,2.9038,0.1493,0.6388,3.3260,1.6366,1.6894,0.0000,3.9648,2.8520,-0.7135,22754.5094,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22757.5625,3.2606,3.1384,0.1222,0.9117,2.8520,1.0340,1.8180,0.0000,3.7637,2.7661,0.2011,22757.5625,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22760.8231,2.7891,2.6945,0.0946,0.5031,2.7661,1.1473,1.6188,0.0000,3.2692,4.3467,0.4945,22760.8231,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22763.6122,4.3058,4.1711,0.1347,0.4801,4.3467,1.4786,2.8681,0.0000,4.8268,2.8660,-1.5576,22763.6122,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22767.9180,2.7726,2.6452,0.1274,0.5210,2.8660,1.2363,1.6297,0.0000,3.3870,2.5813,1.4398,22767.9180,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22770.6906,2.6959,2.5768,0.1191,0.6144,2.5813,1.3034,1.2779,0.0000,3.1957,3.4914,0.1913,22770.6906,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22773.3865,3.4917,3.3536,0.1381,0.4998,3.4914,1.1868,2.3046,0.0000,3.9912,2.4133,-0.7955,22773.3865,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22776.8782,2.4404,2.3278,0.1126,0.4995,2.4133,1.2566,1.1567,0.0000,2.9128,3.3440,1.0784,22776.8782,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22779.3186,3.0751,2.9528,0.1223,0.4724,3.3440,1.3790,1.9650,0.0000,3.8164,2.3823,-0.9036,22779.3186,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22782.3937,2.6091,2.4807,0.1284,0.7413,2.3823,1.0537,1.3286,0.0000,3.1236,3.8961,0.6928,22782.3937,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22785.0028,3.5989,3.4687,0.1302,0.5145,3.8961,1.8742,2.0219,0.0000,4.4106,3.0804,-1.2870,22785.0028,NA,2.6419,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22788.6017,3.4292,3.2992,0.1300,0.8117,3.0804,1.1600,1.9204,0.0000,3.8921,3.1303,0.5185,22788.6017,NA,4.3217,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22792.0309,2.9741,2.8408,0.1333,0.4629,3.1303,1.1724,1.9579,0.0000,3.5932,3.8264,0.2989,22792.0309,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22795.0050,3.5188,3.3940,0.1248,0.6191,3.8264,1.2205,2.6059,0.0000,4.4455,3.1259,-0.8523,22795.0050,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22798.5238,3.5192,3.4018,0.1174,0.9267,3.1259,1.2030,1.9229,0.0000,4.0526,2.6558,0.3929,22798.5238,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22802.0430,2.5056,2.3835,0.1221,0.5334,2.6558,1.3160,1.3398,0.0000,3.1892,3.9794,0.8634,22802.0430,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22804.5486,3.9478,3.8042,0.1436,0.6836,3.9794,1.3262,2.6532,0.0000,4.6630,2.4404,-1.4738,22804.5486,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22808.4964,2.6666,2.5609,0.1057,0.7152,2.4404,1.0284,1.4120,0.0000,3.1556,3.7654,1.5074,22808.4964,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22811.1630,3.7473,3.5819,0.1654,0.4890,3.7654,1.2131,2.5523,0.0000,4.2544,3.3658,-1.0988,22811.1630,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22814.9103,3.3811,3.2635,0.1176,0.5071,3.3658,1.1616,2.2042,0.0000,3.8729,8.0852,0.3815,22814.9103,NA,NA,NA
